1044
3.46694	6.18243e-05	0.279459
2.26928	-1.1976	-0.918203
1.67045	-1.79643	-0.319372
1.37103	-2.09585	-0.0199562
1.22132	-1.94614	-0.169664
1.22132	-1.94614	0.129752
1.14647	-2.02099	0.0548977
1.14647	-1.87129	0.0548977
1.29618	-2.02099	0.0548977
1.29618	-1.87129	0.0548977
1.52074	-1.94614	-0.169664
1.52074	-1.94614	0.129752
1.37103	-1.49702	-0.0199562
1.22132	-1.64672	-0.169664
1.22132	-1.64672	0.129752
1.14647	-1.72158	0.0548977
1.14647	-1.57187	0.0548977
1.29618	-1.72158	0.0548977
1.29618	-1.57187	0.0548977
1.22132	-1.34731	0.129752
1.14647	-1.42216	0.0548977
1.14647	-1.27245	0.0548977
1.29618	-1.42216	0.0548977
1.29618	-1.27245	0.0548977
1.52074	-1.64672	-0.169664
1.52074	-1.64672	0.129752
1.52074	-1.34731	-0.169664
1.52074	-1.34731	0.129752
1.44588	-1.42216	0.0548977
1.44588	-1.27245	0.0548977
1.59559	-1.42216	0.0548977
1.59559	-1.27245	0.0548977
1.96986	-2.09585	-0.0199562
1.82015	-1.94614	-0.169664
1.82015	-1.94614	0.129752
2.11957	-1.94614	-0.169664
2.11957	-1.94614	0.129752
1.96986	-1.49702	-0.0199562
1.82015	-1.64672	-0.169664
1.7453	-1.72158	-0.0948101
1.7453	-1.57187	-0.0948101
1.89501	-1.72158	-0.0948101
1.89501	-1.57187	-0.0948101
1.82015	-1.34731	-0.169664
1.82015	-1.34731	0.129752
2.11957	-1.64672	-0.169664
2.11957	-1.34731	-0.169664
2.11957	-1.34731	0.129752
1.67045	-0.598769	-0.319372
1.37103	-0.898185	-0.0199562
1.22132	-1.04789	0.129752
1.14647	-1.12275	0.0548977
1.14647	-0.973039	0.0548977
1.29618	-1.12275	0.0548977
1.29618	-0.973039	0.0548977
1.22132	-0.748477	0.129752
1.14647	-0.823331	0.0548977
1.14647	-0.673623	0.0548977
1.29618	-0.823331	0.0548977
1.29618	-0.673623	0.0548977
1.52074	-1.04789	0.129752
1.44588	-1.12275	0.0548977
1.44588	-0.973039	0.0548977
1.59559	-1.12275	0.0548977
1.59559	-0.973039	0.0548977
1.52074	-0.748477	0.129752
1.44588	-0.823331	0.0548977
1.44588	-0.673623	0.0548977
1.59559	-0.823331	0.0548977
1.59559	-0.673623	0.0548977
1.37103	-0.299354	-0.0199562
1.22132	-0.449062	0.129752
1.14647	-0.523915	0.0548977
1.14647	-0.374208	0.0548977
1.29618	-0.523915	0.0548977
1.29618	-0.374208	0.0548977
1.22132	-0.149646	0.129752
1.14647	-0.2245	0.0548977
1.14647	-0.0747921	0.0548977
1.29618	-0.2245	0.0548977
1.29618	-0.0747921	0.0548977
1.52074	-0.449062	0.129752
1.44588	-0.523915	0.0548977
1.44588	-0.374208	0.0548977
1.59559	-0.523915	0.0548977
1.59559	-0.374208	0.0548977
1.52074	-0.149646	0.129752
1.44588	-0.2245	0.0548977
1.44588	-0.0747921	0.0548977
1.59559	-0.2245	0.0548977
1.59559	-0.0747921	0.0548977
1.96986	-0.898185	-0.0199562
1.82015	-1.04789	0.129752
1.7453	-1.12275	0.0548977
1.7453	-0.973039	0.0548977
1.89501	-1.12275	0.0548977
1.89501	-0.973039	0.0548977
1.82015	-0.748477	0.129752
1.7453	-0.823331	0.0548977
1.7453	-0.673623	0.0548977
1.89501	-0.823331	0.0548977
1.89501	-0.673623	0.0548977
2.11957	-1.04789	0.129752
2.04471	-1.12275	0.0548977
2.04471	-0.973039	0.0548977
2.19442	-1.12275	0.0548977
2.19442	-0.973039	0.0548977
2.11957	-0.748477	0.129752
2.04471	-0.823331	0.0548977
2.04471	-0.673623	0.0548977
2.19442	-0.823331	0.0548977
2.19442	-0.673623	0.0548977
1.96986	-0.299354	-0.0199562
1.82015	-0.449062	0.129752
1.7453	-0.523915	0.0548977
1.7453	-0.374208	0.0548977
1.89501	-0.523915	0.0548977
1.89501	-0.374208	0.0548977
1.82015	-0.149646	0.129752
1.7453	-0.2245	0.0548977
1.7453	-0.0747921	0.0548977
1.89501	-0.2245	0.0548977
1.89501	-0.0747921	0.0548977
2.11957	-0.449062	0.129752
2.11957	-0.149646	0.129752
2.04471	-0.2245	0.0548977
2.04471	-0.0747921	0.0548977
2.19442	-0.2245	0.0548977
2.19442	-0.0747921	0.0548977
2.86811	-1.79643	-0.319372
2.56869	-2.09585	-0.0199562
2.41898	-1.94614	-0.169664
2.41898	-1.94614	0.129752
2.7184	-1.94614	-0.169664
2.7184	-1.94614	0.129752
2.64355	-2.02099	0.0548977
2.64355	-2.02099	0.204605
2.64355	-1.87129	0.204605
2.79325	-2.02099	0.0548977
2.79325	-2.02099	0.204605
2.79325	-1.87129	0.204605
2.56869	-1.49702	-0.0199562
2.41898	-1.64672	-0.169664
2.34413	-1.72158	-0.0948101
2.34413	-1.57187	-0.0948101
2.49384	-1.72158	-0.0948101
2.49384	-1.57187	-0.0948101
2.41898	-1.34731	-0.169664
2.41898	-1.34731	0.129752
2.7184	-1.64672	-0.169664
2.64355	-1.72158	-0.0948101
2.64355	-1.57187	-0.0948101
2.79325	-1.72158	-0.0948101
2.79325	-1.57187	-0.0948101
2.7184	-1.34731	-0.169664
2.7184	-1.34731	0.129752
3.16752	-2.09585	-0.0199562
3.01782	-1.94614	-0.169664
3.01782	-1.94614	0.129752
3.31723	-1.94614	-0.169664
3.31723	-1.94614	0.129752
3.24238	-2.02099	0.0548977
3.24238	-2.02099	0.204605
3.24238	-1.87129	0.204605
3.39208	-2.02099	0.0548977
3.39208	-2.02099	0.204605
3.39208	-1.87129	0.204605
3.16752	-1.49702	-0.0199562
3.01782	-1.64672	-0.169664
3.01782	-1.34731	-0.169664
3.01782	-1.34731	0.129752
3.31723	-1.64672	-0.169664
3.31723	-1.34731	-0.169664
3.24238	-1.42216	-0.0948101
3.24238	-1.27245	-0.0948101
3.39208	-1.42216	-0.0948101
3.39208	-1.27245	-0.0948101
2.86811	-0.598769	-0.319372
2.56869	-0.898185	-0.0199562
2.41898	-1.04789	0.129752
2.34413	-1.12275	0.0548977
2.34413	-0.973039	0.0548977
2.49384	-1.12275	0.0548977
2.49384	-0.973039	0.0548977
2.41898	-0.748477	0.129752
2.34413	-0.823331	0.0548977
2.34413	-0.673623	0.0548977
2.49384	-0.823331	0.0548977
2.49384	-0.673623	0.0548977
2.7184	-1.04789	-0.169664
2.7184	-1.04789	0.129752
2.64355	-1.12275	0.0548977
2.64355	-0.973039	0.0548977
2.79325	-1.12275	0.0548977
2.79325	-0.973039	0.0548977
2.7184	-0.748477	0.129752
2.64355	-0.823331	0.0548977
2.64355	-0.673623	0.0548977
2.79325	-0.823331	0.0548977
2.79325	-0.673623	0.0548977
2.56869	-0.299354	-0.0199562
2.41898	-0.449062	0.129752
2.34413	-0.523915	0.0548977
2.34413	-0.374208	0.0548977
2.49384	-0.523915	0.0548977
2.49384	-0.374208	0.0548977
2.41898	-0.149646	0.129752
2.34413	-0.2245	0.0548977
2.34413	-0.0747921	0.0548977
2.49384	-0.2245	0.0548977
2.49384	-0.0747921	0.0548977
2.7184	-0.449062	0.129752
2.64355	-0.523915	0.0548977
2.64355	-0.374208	0.0548977
2.79325	-0.523915	0.0548977
2.79325	-0.374208	0.0548977
2.7184	-0.149646	0.129752
2.64355	-0.2245	0.0548977
2.64355	-0.0747921	0.0548977
2.79325	-0.2245	0.0548977
2.79325	-0.0747921	0.0548977
3.16752	-0.898185	-0.0199562
3.01782	-1.04789	-0.169664
2.94296	-1.12275	-0.0948101
2.94296	-0.973039	-0.0948101
3.09267	-1.12275	-0.0948101
3.09267	-0.973039	-0.0948101
3.01782	-1.04789	0.129752
3.01782	-0.748477	0.129752
2.94296	-0.823331	0.0548977
2.94296	-0.673623	0.0548977
3.09267	-0.823331	0.0548977
3.09267	-0.673623	0.0548977
3.31723	-1.04789	-0.169664
3.24238	-1.12275	-0.0948101
3.24238	-0.973039	-0.0948101
3.39208	-1.12275	-0.0948101
3.39208	-0.973039	-0.0948101
3.31723	-1.04789	0.129752
3.31723	-0.748477	0.129752
3.24238	-0.823331	0.0548977
3.24238	-0.673623	0.0548977
3.39208	-0.823331	0.0548977
3.39208	-0.673623	0.0548977
3.16752	-0.299354	-0.0199562
3.01782	-0.449062	0.129752
2.94296	-0.523915	0.0548977
2.94296	-0.374208	0.0548977
3.09267	-0.523915	0.0548977
3.09267	-0.374208	0.0548977
3.01782	-0.149646	0.129752
2.94296	-0.2245	0.0548977
2.94296	-0.0747921	0.0548977
3.09267	-0.2245	0.0548977
3.09267	-0.0747921	0.0548977
3.31723	-0.449062	0.129752
3.24238	-0.523915	0.0548977
3.24238	-0.374208	0.0548977
3.39208	-0.523915	0.0548977
3.39208	-0.374208	0.0548977
3.31723	-0.149646	0.129752
3.24238	-0.2245	0.0548977
3.24238	-0.0747921	0.0548977
3.39208	-0.2245	0.0548977
3.39208	-0.0747921	0.0548977
2.26928	-1.1976	1.47712
2.26928	1.19772	-0.918203
1.67045	0.598893	-0.319372
1.37103	0.299477	-0.0199562
1.22132	0.14977	0.129752
1.14647	0.0749157	0.0548977
1.14647	0.224624	0.0548977
1.29618	0.0749157	0.0548977
1.29618	0.224624	0.0548977
1.22132	0.449185	0.129752
1.14647	0.374331	0.0548977
1.14647	0.524039	0.0548977
1.29618	0.374331	0.0548977
1.29618	0.524039	0.0548977
1.52074	0.14977	0.129752
1.44588	0.0749157	0.0548977
1.44588	0.224624	0.0548977
1.59559	0.0749157	0.0548977
1.59559	0.224624	0.0548977
1.52074	0.449185	0.129752
1.44588	0.374331	0.0548977
1.44588	0.524039	0.0548977
1.59559	0.374331	0.0548977
1.59559	0.524039	0.0548977
1.37103	0.898309	-0.0199562
1.22132	0.748601	0.129752
1.14647	0.673747	0.0548977
1.14647	0.823455	0.0548977
1.29618	0.673747	0.0548977
1.29618	0.823455	0.0548977
1.22132	1.04802	0.129752
1.14647	0.973163	0.0548977
1.14647	1.12287	0.0548977
1.29618	0.973163	0.0548977
1.29618	1.12287	0.0548977
1.52074	0.748601	0.129752
1.44588	0.673747	0.0548977
1.44588	0.823455	0.0548977
1.59559	0.673747	0.0548977
1.59559	0.823455	0.0548977
1.52074	1.04802	0.129752
1.44588	0.973163	0.0548977
1.44588	1.12287	0.0548977
1.59559	0.973163	0.0548977
1.59559	1.12287	0.0548977
1.96986	0.299477	-0.0199562
1.82015	0.14977	0.129752
1.7453	0.0749157	0.0548977
