82
2.98127	0	0.0680646
2.13526	-0.846002	-0.777937
1.71226	-1.269	-0.354936
1.50076	-1.4805	-0.143436
1.50076	-1.0575	-0.143436
1.92376	-1.4805	-0.143436
1.92376	-1.0575	-0.143436
1.71226	-0.423001	-0.354936
1.50076	-0.634501	-0.143436
1.50076	-0.2115	-0.143436
1.92376	-0.634501	-0.143436
1.92376	-0.2115	-0.143436
2.55826	-1.269	-0.354936
2.34676	-1.4805	-0.143436
2.34676	-1.0575	-0.143436
2.76976	-1.0575	-0.143436
2.55826	-0.423001	-0.354936
2.34676	-0.634501	-0.143436
2.34676	-0.2115	-0.143436
2.76976	-0.634501	-0.143436
2.76976	-0.2115	-0.143436
2.13526	-0.846002	0.914066
2.13526	0.846002	-0.777937
1.71226	0.423001	-0.354936
1.50076	0.2115	-0.143436
1.50076	0.634501	-0.143436
1.92376	0.2115	-0.143436
1.92376	0.634501	-0.143436
1.71226	1.269	-0.354936
1.50076	1.0575	-0.143436
1.50076	1.4805	-0.143436
1.92376	1.0575	-0.143436
1.92376	1.4805	-0.143436
2.55826	0.423001	-0.354936
2.34676	0.2115	-0.143436
2.34676	0.634501	-0.143436
2.76976	0.2115	-0.143436
2.76976	0.634501	-0.143436
2.55826	1.269	-0.354936
2.34676	1.0575	-0.143436
2.34676	1.4805	-0.143436
2.76976	1.0575	-0.143436
2.13526	0.846002	0.914066
3.82727	-0.846002	-0.777937
3.40427	-1.269	-0.354936
3.19277	-1.0575	-0.143436
3.61577	-1.0575	-0.143436
3.40427	-0.423001	-0.354936
3.19277	-0.634501	-0.143436
3.19277	-0.2115	-0.143436
3.61577	-0.634501	-0.143436
3.61577	-0.2115	-0.143436
4.25027	-1.269	-0.354936
4.25027	-0.423001	-0.354936
4.03877	-0.634501	-0.143436
4.03877	-0.2115	-0.143436
4.46177	-0.634501	-0.143436
4.46177	-0.2115	-0.143436
3.82727	-0.846002	0.914066
3.40427	-1.269	0.491065
4.25027	-1.269	0.491065
4.25027	-0.423001	0.491065
3.82727	0.846002	-0.777937
3.40427	0.423001	-0.354936
3.19277	0.2115	-0.143436
3.19277	0.634501	-0.143436
3.61577	0.2115	-0.143436
3.61577	0.634501	-0.143436
3.40427	1.269	-0.354936
3.19277	1.0575	-0.143436
3.61577	1.0575	-0.143436
4.25027	0.423001	-0.354936
4.03877	0.2115	-0.143436
4.03877	0.634501	-0.143436
4.46177	0.2115	-0.143436
4.46177	0.634501	-0.143436
4.25027	1.269	-0.354936
3.82727	0.846002	0.914066
3.40427	1.269	0.491065
4.25027	0.423001	0.491065
4.25027	1.269	0.491065
1.692	1.692	1.692
0.846002	0.846002	0.846002
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.846002	0.846002	0.846002
0.846002	0.846002	0.846002
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.846002	0.846002	0.846002
0.846002	0.846002	0.846002
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.846002	0.846002	0.846002
0.423001	0.423001	0.423001
0.423001	0.423001	0.423001
0.423001	0.423001	0.423001
0.846002	0.846002	0.846002
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.2115	0.2115	0.2115
0.423001	0.423001	0.423001
0.846002	0.846002	0.846002
0.423001	0.423001	0.423001
0.423001	0.423001	0.423001
0.423001	0.423001	0.423001
